PK_UKBaseS,Technology,LAC,CellId,Easting,Northing,CitiLogik_Easting,CitiLogik_Northing
466221,3G,189,57937,530839,169253,530656,169621
466291,3G,6,65511,528349,140097,530403,140080
466292,3G,6,57559,528349,140097,528079,140071
466293,3G,6,57207,528349,140097,528322,140144
466328,3G,183,64363,555646,172981,555487,173349
466333,3G,310,61464,523686,175196,523827,175091
466334,3G,310,61154,523686,175196,523626,175187
466336,3G,310,61146,523686,175196,523553,175224
466337,3G,189,57041,520810,164400,521199,164375
466350,3G,183,57020,540720,167510,541023,168214
466361,3G,183,64225,542510,171103,543216,170704
466362,3G,183,64224,542510,171103,542720,171019
466363,3G,183,64201,542510,171103,542144,170833
466367,3G,175,62653,550933,178088,552965,179625
466368,3G,175,62652,550933,178088,551085,178185
466369,3G,175,62651,550933,178088,550938,177988
466370,3G,175,62635,550933,178088,550937,177988
466409,3G,6,63913,527866,138887,528279,138883
466508,4G,6191,3004170,525257,183903,525274,183915
466509,4G,6191,3004180,525236,183888,525235,183872
466510,4G,6191,3004190,525233,183892,525217,183896
466557,4G,24616,3048724,528349,140097,528326,140065
466583,4G,6194,3008778,544795,183759,544809,183710
466584,4G,6194,3008788,544795,183759,544779,183770
466585,4G,6194,3008798,544795,183759,544797,183777
466586,4G,12297,2988554,523657,175193,523669,175158
466587,4G,12297,2988564,523657,175193,523641,175177
466588,4G,12297,2988574,523657,175193,523636,175215
466595,4G,12295,3014154,550933,178088,551064,178012
466596,4G,12295,3014164,550933,178088,551064,178012
466597,4G,12295,3014174,550933,178088,551064,178012
466705,4G,12296,15128,530839,169253,530784,169209
466886,3G,189,62456,526520,166090,526822,165997
466890,3G,305,65279,525236,183888,525316,183762
466903,3G,189,64409,521258,161676,521589,161495
466904,3G,189,64406,521258,161676,521572,161479
466906,3G,189,64370,521258,161676,520974,161599
466907,3G,189,64314,521258,161676,521267,162536
466908,3G,189,64313,521258,161676,521306,162158
466909,3G,183,63768,563536,172377,564227,172764
466911,3G,183,63766,563536,172377,563318,171520
466943,4G,6157,3057674,538222,183917,538223,183877
466944,4G,6157,3057684,538222,183917,538185,183911
466945,4G,6157,3057694,538222,183917,538255,183926
466997,4G,12292,355352,521258,161676,521270,161697
467081,2G,306,8259,538222,183917,538453,184435
467096,2G,712,4086,563536,172377,563514,171808
467160,2G,895,17246,580471,164632,581553,165967
467207,3G,189,57164,527818,165198,528557,164914
467210,3G,189,57149,527818,165198,527752,165047
467211,3G,189,57148,527818,165198,527829,165337
467212,3G,189,57142,527818,165198,527801,165306
467213,3G,189,57007,526520,166090,525885,165792
467215,3G,189,57005,526520,166090,526111,166649
467221,3G,311,55990,538222,183917,538670,184379
467245,3G,189,60935,530559,162638,530590,162000
467253,3G,311,61615,537613,186271,537587,186793
467260,3G,183,56993,524006,156732,524032,156301
467262,3G,183,56991,524006,156732,523841,156324
467270,3G,175,65235,545128,173443,545484,173154
467271,3G,175,65234,545128,173443,545168,173373
467272,3G,175,64990,545128,173443,544692,172739
467273,3G,175,64989,545128,173443,544940,173102
467485,3G,301,64300,528788,179105,528874,179162
467487,3G,301,64294,528743,179097,528805,179007
467489,3G,301,64169,528743,179097,528610,179092
467521,3G,311,65337,540334,177144,540728,177015
467523,3G,311,55987,540334,177144,540561,176803
467527,3G,311,55983,540334,177144,540472,177630
467536,3G,6,62460,525526,151460,525407,151092
467571,3G,301,65459,533210,180730,533309,180801
467573,3G,301,65355,533210,180730,533248,180659
467576,3G,301,65150,533210,180730,533116,180852
467629,4G,6157,3052554,537613,186271,537671,186218
467630,4G,6157,3052564,537613,186271,537562,186209
467631,4G,6157,3052574,537613,186271,537543,186225
467632,4G,12302,2137354,540334,177144,540361,177148
467633,4G,12302,2137364,540334,177144,540321,177131
467634,4G,12302,2137374,540334,177144,540310,177152
467635,4G,12302,2137384,540334,177144,540316,177150
467639,4G,12319,3016202,533210,180730,533237,180750
467640,4G,12319,3016212,533210,180730,533229,180700
467641,4G,12319,3016222,533210,180730,533188,180715
467642,4G,12319,3016232,533210,180730,533205,180749
467791,2G,316,5514,528788,179109,528890,179150
467792,2G,316,5515,528743,179097,528791,178975
467793,2G,316,5516,528743,179097,528549,179023
467797,2G,903,991,547357,100026,547551,99811
467798,2G,903,992,547357,100026,547098,100119
467817,2G,707,3671,531790,165941,531812,165857
467818,2G,707,3672,531790,165941,531818,165810
467825,2G,707,9876,526010,170072,526147,170179
467826,2G,707,10067,526010,170072,526024,169789
467827,2G,707,10160,526010,170072,525787,170180
467906,3G,901,64586,547357,100026,547625,99709
467907,3G,901,64585,547357,100026,546983,100151
467948,3G,183,60955,542986,167693,543720,167274
467952,3G,183,56999,542986,167693,542988,168551
467954,3G,189,61092,531790,165941,532119,165941
467955,3G,189,61091,531790,165941,531943,165973
467956,3G,189,61090,531790,165941,531805,165840
467957,3G,189,61089,531790,165941,531783,165886
467958,3G,189,61088,531790,165941,531674,166051
467959,3G,189,61087,531790,165941,531674,166051
468065,4G,12330,2137098,528788,179109,528813,179118
468066,4G,12330,2137108,528743,179097,528749,179073
468067,4G,12330,2137118,528743,179097,528716,179096
468070,4G,8208,134902794,547357,100026,547384,100097
468071,4G,8208,134902804,547357,100026,547393,99990
468072,4G,8208,134902814,547357,100026,547309,100042
468278,2G,709,7571,551596,176856,551565,176985
468282,3G,911,60909,532912,107330,533129,107477
468283,3G,911,60908,532912,107330,532746,106926
468312,4G,8201,128854287,532912,107330,533026,107350
468317,2G,52,7695,524654,156605,524873,156539
468393,3G,183,61014,535214,158775,534706,158401
468394,3G,183,61010,535214,158775,534702,158404
468397,3G,189,61006,521369,158655,521852,158606
468411,3G,189,62093,527381,164258,527557,163980
468413,3G,189,56985,527381,164258,526965,164224
468415,3G,189,56983,527381,164258,527773,164409
468421,3G,189,61109,531735,167165,531616,166857
468423,3G,189,61038,531735,167165,531414,167465
468429,3G,6,55634,539909,139376,539909,138929
468440,3G,175,56006,551596,176856,552420,177240
468444,3G,175,56002,551596,176856,551569,177038
468448,3G,175,55938,558050,184200,558121,183768
468449,3G,175,55936,558050,184200,558020,183326
468452,3G,183,64531,524654,156605,524777,156571
468453,3G,183,56981,524654,156605,524777,156571
468455,3G,183,56979,524654,156605,524623,156451
468457,3G,183,56977,524654,156605,524385,156780
468490,4G,6148,3067914,558050,184200,558055,184224
468491,4G,6148,3067924,558050,184200,558036,184175
468492,4G,6148,3067934,558050,184200,558046,184204
468508,4G,12295,2023186,551596,176856,551575,176960
468509,4G,12295,2023196,551596,176856,551575,176960
468510,4G,12295,2023206,551596,176856,551573,176862
468683,3G,183,55951,546894,165701,546615,165785
468853,2G,707,17787,527381,164258,527579,164030
468855,2G,707,18081,527381,164258,527697,164551
468863,2G,710,12788,558050,184200,558153,183900
468950,3G,965,60977,591782,174932,592269,174669
468952,3G,965,60976,591782,174932,591913,174789
468954,3G,965,60975,591782,174932,591531,175162
469033,4G,12319,304674,531400,181510,531411,181532
469063,2G,707,10874,525780,165050,525787,165300
469077,3G,189,57189,527896,169110,528064,169251
469078,3G,189,57188,527896,169110,527886,168915
469088,3G,189,65007,525780,165050,525760,165110
469090,3G,189,64971,525780,165050,525661,164715
469091,3G,189,63705,525780,165050,525741,164952
469092,3G,189,62446,525780,165050,525680,165459
469093,3G,189,62445,525780,165050,525769,165179
469179,3G,175,63317,549055,183563,549449,183419
469181,3G,175,61842,549055,183563,548504,183427
469182,3G,175,61785,549055,183563,548943,183572
469183,3G,175,61784,549055,183563,549088,183977
469189,4G,6191,2763786,526622,184362,526638,184362
469190,4G,6191,2763796,526608,184338,526582,184313
469191,4G,6191,2763806,526617,184363,526618,184378
469224,2G,306,8590,539634,178950,539593,179088
469296,2G,927,4604,622507,162942,620906,163878
469492,2G,895,2589,575700,161200,576518,161177
469639,3G,965,60907,575700,161200,575775,161793
469640,3G,965,60906,575700,161200,577378,160235
469641,3G,965,60905,575700,161200,574856,160738
469734,3G,943,60927,559159,139838,559367,140610
469754,4G,8237,135465994,559159,139838,559153,139951
469773,2G,709,8442,563345,176352,563608,176310
469775,2G,709,8444,563345,176352,563210,176611
469807,3G,310,56969,522825,177815,522451,178400
469809,3G,175,65251,555120,183900,557047,183907
469836,3G,183,65088,534882,169643,535239,169690
469837,3G,183,65087,534882,169643,534977,169593
469840,3G,183,57009,534882,169643,534536,169878
469841,3G,183,57008,534882,169643,534775,169831
469843,3G,183,55914,551110,168240,551250,168261
469844,3G,183,55913,551110,168240,550131,167090
469845,3G,183,55912,551110,168240,550940,167914
469846,3G,183,55854,551110,168240,551099,168859
469847,3G,183,55849,551110,168240,550906,168560
469849,3G,175,55958,563345,176352,563520,176364
469850,3G,175,55957,563345,176352,563517,176367
469852,3G,175,55955,563345,176352,563188,176974
469853,3G,175,55954,563345,176352,563315,176518
469867,3G,310,62954,533599,176722,533244,176719
469936,4G,6148,3064074,563345,176352,563830,176306
469937,4G,6148,3064084,563345,176352,563830,176306
469938,4G,6148,3064094,563345,176352,563830,176306
470105,3G,302,65219,527592,177899,527108,178006
470107,3G,302,65059,527592,177899,527582,178323
470393,2G,52,17124,534882,169643,534429,168956
470541,3G,6,55568,560760,144007,561736,145555
470543,3G,6,55569,560760,144007,560524,144314
470566,3G,183,56938,536860,166372,537287,166088
470570,3G,183,56934,536860,166372,536448,167088
470594,3G,6,55578,556609,148655,557012,148525
470595,3G,6,55577,556609,148655,555263,149880
470603,3G,189,61294,524680,170585,524885,170584
470605,3G,189,61292,524680,170585,524563,170415
470606,3G,189,61291,524680,170585,524461,170923
470607,3G,189,61289,524680,170585,524664,170753
470647,3G,189,56869,528995,164964,529376,165053
470649,3G,189,56867,528995,164964,529079,164961
470651,3G,189,56856,528995,164964,528600,164943
470766,4G,12296,2926090,524680,170585,524710,170599
470767,4G,12296,2926100,524680,170585,524636,170587
470768,4G,12296,2926110,524680,170585,524659,170614
470843,4G,6188,3078162,528257,183717,528283,183687
470844,4G,6188,3078172,528257,183717,528257,183687
470845,4G,6188,3078182,528257,183717,528216,183715
470846,4G,6188,3078192,528257,183717,528256,183757
470950,3G,175,55796,551851,184206,551706,184517
470960,3G,175,62402,548556,185720,548393,185137
470965,3G,6,55575,530189,137816,530219,137560
470966,3G,6,55570,530189,137816,530108,138174
470970,3G,175,55827,548745,174356,549160,174334
470971,3G,175,55826,548745,174356,549160,174334
470974,3G,175,55803,548745,174356,548569,174329
471085,3G,911,57198,533614,105926,533885,106719
471086,3G,911,57197,533614,105926,532830,105354
471087,3G,189,62820,527960,159015,528336,159166
471088,3G,189,62802,527960,159015,528170,159070
471089,3G,189,62407,527960,159015,527766,158659
471090,3G,189,62259,527960,159015,527936,158855
471091,3G,189,61998,527960,159015,527807,159216
471092,3G,189,61997,527960,159015,527885,159088
471148,3G,183,55592,554120,173974,554530,173990
471490,2G,707,4439,528592,170936,528813,171316
471701,2G,42,2046,527960,159015,528238,159114
471702,2G,42,2054,527960,159015,527859,158744
471704,2G,707,19598,528995,164964,529268,165025
471737,2G,42,20240,523740,158120,524100,157258
471744,2G,709,10623,551940,176125,551943,176106
471779,3G,189,56842,523740,158120,523331,158164
471781,3G,189,56837,523740,158120,523793,158616
471796,3G,189,61456,530735,158330,530043,157853
471798,3G,189,61454,530735,158330,530435,158582
471844,3G,175,55498,551940,176125,551556,175899
471846,3G,175,55489,551940,176125,551598,176512
471848,3G,175,55618,544893,176238,545290,176105
471850,3G,175,55616,544893,176238,544492,176296
471854,3G,189,65377,528592,170936,528769,171235
471858,3G,189,65336,528592,170936,528291,171040
471897,3G,183,55500,554152,173316,554089,173754
471899,3G,189,56764,530983,168657,531766,168468
471903,3G,189,56760,530983,168657,530846,169047
471905,3G,189,56854,530790,167160,531483,167236
471911,3G,183,56835,524131,155681,524111,155882
471915,3G,183,56831,524131,155681,523614,155537
471947,4G,12296,2967828,528592,170936,528623,170949
471949,4G,6191,3027210,526597,184154,526643,184164
471951,4G,6191,3027230,526597,184154,526579,184102
472112,3G,183,55479,546072,166059,546365,165853
472114,3G,183,55477,546072,166059,545485,165808
472158,2G,52,10902,546072,166059,545912,165843
472160,2G,709,9139,544893,176238,544610,176270
472303,3G,175,63030,546266,174583,546641,174574
472307,3G,175,55433,546266,174583,545929,174793
472400,3G,307,55340,533630,187950,533656,187591
472632,3G,301,63977,533069,181966,533069,181969
472836,2G,306,10384,537943,179406,538268,179431
472869,3G,6,55613,539921,146003,541736,145978
472870,3G,6,55612,539921,146003,538978,144321
472973,3G,311,55384,537943,179406,538265,179443
472975,3G,311,55376,537943,179406,537854,179142
473010,4G,12295,409364,550673,182948,550658,182945
473062,3G,183,55334,557000,176450,557026,176436
473136,3G,183,62605,539112,166173,539471,166389
473139,3G,183,56722,539112,166173,539012,165600
473140,3G,183,56721,539112,166173,538307,166307
473148,3G,189,56757,530279,163702,530578,164087
473150,3G,189,56746,530279,163702,529772,163280
473152,3G,189,56728,530279,163702,530086,163984
473156,3G,175,61335,550673,182948,550392,183009
473384,2G,52,5615,539112,166173,539634,166459
473385,2G,52,5616,539112,166173,538958,165633
473386,2G,52,12309,539112,166173,538585,166424
473390,2G,707,20755,527388,164940,527660,164841
473393,2G,707,4451,530279,163702,530814,163777
473438,3G,189,56815,527388,164940,527876,164495
473497,3G,281,57600,533337,181897,533373,181894
473945,4G,8288,129848330,523277,105091,523421,105152
473947,4G,8288,129848350,523277,105091,523217,105190
473969,4G,6191,128632586,524409,182119,524487,182197
473970,4G,6191,128632596,524409,182119,524367,182379
474129,4G,8288,128588042,533379,123479,533386,123594
474131,4G,8288,128588062,533379,123479,533304,123426
474134,4G,8249,131472394,601538,160891,601830,160894
474135,4G,8249,131472404,601538,160891,601486,160803
474136,4G,8249,131472414,601538,160891,601514,160964
474137,4G,8249,133215242,591782,174932,591839,174932
474138,4G,8249,133215252,591782,174932,591741,174824
474139,4G,8249,133215262,591782,174932,591727,175027
474251,4G,6191,128108308,523350,180620,523514,180616
474397,4G,6194,128125726,540443,183397,540350,183393
474469,4G,6191,128119562,523169,182730,523224,182737
474470,4G,6191,128119572,523169,182730,523113,182740
474471,4G,6191,128119582,523169,182730,523187,182784
474496,4G,6188,128114954,530000,182920,530014,183000
474498,4G,6188,128114974,530000,182920,530060,182824
474499,4G,6188,128114984,530000,182920,529914,182848
474500,4G,6188,128114994,530000,182920,529859,182931
474549,4G,8288,128117002,532555,127480,532582,127525
474551,4G,8288,128117022,532555,127480,532577,127557
475045,4G,6194,128832276,546626,183637,546678,183634
475097,4G,6191,128864808,524453,184801,524452,184678
475365,4G,6162,129409300,565295,171079,565363,170981
